id;Name;lon;lat;District;station_name;RouteNumbers
10643;«Скобелевская ул.», улица Поляны (10643);37.5513189;55.55262224;район Южное Бутово;Скобелевская ул.;А94
10644;«Скобелевская ул.», улица Поляны (10644);37.55103301;55.55345289;район Южное Бутово;Скобелевская ул.;А94
10116;«Остафьевская ул. (к/ст)», Чечёрский проезд (10116);37.51856709;55.52675614;район Южное Бутово;Остафьевская ул. (к/ст);А94
9643;«Пожарное депо», улица Поляны (9643);37.55570047;55.56235554;район Северное Бутово;Пожарное депо;А94
9644;«Старокрымская ул.», улица Поляны (9644);37.554582;55.55829231;район Южное Бутово;Старокрымская ул.;А94
9645;«Пожарное депо», улица Поляны (9645);37.55725948;55.56330406;район Северное Бутово;Пожарное депо;А94
9646;«Старокрымская ул.», улица Поляны (9646);37.55351101;55.55764305;поселение Сосенское;Старокрымская ул.;А94
14411;«Ул. Поляны, 8», улица Поляны (14411);37.55821266;55.56604024;район Северное Бутово;Ул. Поляны, 8;А94
10770;«Метро Бульв. Дмитрия Донского», бульвар Дмитрия Донского (10770);37.57617051;55.56972314;район Северное Бутово;Метро Бульв. Дмитрия Донского;А94
10364;«Ул. Горчакова», Бартеневская улица (10364);37.52558288;55.54895906;район Южное Бутово;Ул. Горчакова;А94
10365;«Школа № 1981», Бартеневская улица (10365);37.52851186;55.55022366;район Южное Бутово;Школа № 1981;А94
10684;«Плавский пр.», Бартеневская улица (10684);37.53296242;55.55159211;район Южное Бутово;Плавский пр.;А94
10718;«Школа № 1981», Бартеневская улица (10718);37.52979902;55.55040112;район Южное Бутово;Школа № 1981;А94
10719;«Плавский пр.», Бартеневская улица (10719);37.53594348;55.55161476;район Южное Бутово;Плавский пр.;А94
10720;«Ал. Витте», Бартеневская улица (10720);37.53819385;55.55186191;район Южное Бутово;Ал. Витте;А94
10685;«Ал. Витте», улица Поляны (10685);37.53987998;55.55113141;район Южное Бутово;Ал. Витте;А94
9401;«Школа», Большая Бутовская улица (9401);37.57728246;55.54340193;район Южное Бутово;Школа;А94
8996;«Метро Бульв. Дмитрия Донского», Старокачаловская улица (8996);37.58039941;55.57069991;район Северное Бутово;Метро Бульв. Дмитрия Донского;А94
8997;«Старокачаловская ул., 3», Старокачаловская улица (8997);37.58234209;55.56992879;район Северное Бутово;Старокачаловская ул., 3;А94
9055;«Коктебельская ул.», Старокачаловская улица (9055);37.58936781;55.56855479;район Северное Бутово;Коктебельская ул.;А94
9403;«МЦД Бутово», Вокзальная площадь (9403);37.57203728;55.54230913;район Южное Бутово;МЦД Бутово;А94
8994;«Метро Бульв. Дмитрия Донского», бульвар Дмитрия Донского (8994);37.57720704;55.57033722;район Северное Бутово;Метро Бульв. Дмитрия Донского;А94
10363;«Комплекс Б Южного Бутова», Бартеневская улица (10363);37.52166453;55.54844868;район Южное Бутово;Комплекс Б Южного Бутова;А94
10362;«Комплекс Б Южного Бутова», Бартеневская улица (10362);37.52102147;55.54812635;район Южное Бутово;Комплекс Б Южного Бутова;А94
10799;«Бартеневская ул., 57», Бартеневская улица (10799);37.51623714;55.54689474;район Южное Бутово;Бартеневская ул., 57;А94
10431;«Бартеневская ул.», улица Бунинская Аллея (10431);37.51297759;55.54487793;район Южное Бутово;Бартеневская ул.;А94
10433;«Ул. Адм. Лазарева, 58», улица Бунинская Аллея (10433);37.51337252;55.54092585;район Южное Бутово;Ул. Адм. Лазарева, 58;А94
10800;«Бартеневская ул., 57», Бартеневская улица (10800);37.51414987;55.54643332;район Южное Бутово;Бартеневская ул., 57;А94
9793;«3-й мкр. Новокосина (выс.)», улица Николая Старостина (9793);37.85981914;55.73079273;район Новокосино;3-й мкр. Новокосина (выс.);А940к
7044;«МФЦ Новокосино», Салтыковская улица (7044);37.87110462;55.73818048;район Новокосино;МФЦ Новокосино;А941к
7045;«Салтыковская ул., 33», Салтыковская улица (7045);37.87624563;55.74015921;район Новокосино;Салтыковская ул., 33;А941к
7046;«Салтыковская ул., 41», Салтыковская улица (7046);37.87967263;55.74264545;район Новокосино;Салтыковская ул., 41;А941к
7039;«Новокосинская ул., 39», Новокосинская улица (7039);37.87076249;55.74268181;район Новокосино;Новокосинская ул., 39;А941к
7040;«Новокосинская ул., 47», Новокосинская улица (7040);37.875724;55.74350381;район Новокосино;Новокосинская ул., 47;А941к
7047;«Новокосинская ул., 51», Новокосинская улица (7047);37.8785909;55.74433267;район Новокосино;Новокосинская ул., 51;А941к
7048;«Новокосинская ул., 47», Новокосинская улица (7048);37.87438562;55.74353635;район Новокосино;Новокосинская ул., 47;А941к
7049;«Новокосинская ул., 39», Новокосинская улица (7049);37.86898691;55.74297908;район Новокосино;Новокосинская ул., 39;А941к
14144;«МФЦ Косино-Ухтомский», Святоозерская улица (14144);37.88499957;55.71420047;район Косино-Ухтомский;МФЦ Косино-Ухтомский;А941к
14143;«Святоозерская ул., 2», Святоозерская улица (14143);37.88016284;55.71383576;район Косино-Ухтомский;Святоозерская ул., 2;А941к
13995;«Метро Братиславская», улица Перерва (13995);37.750267;55.65918128;район Марьино;Метро Братиславская;А943к
10392;«Ул. Перерва, 58», улица Перерва (10392);37.75957278;55.66274214;район Марьино;Ул. Перерва, 58;А943к
10395;«Перервинский бульв.», улица Перерва (10395);37.7618857978;55.6639136896;район Марьино;Перервинский бульв.;А943к
