id	line_name	station_name	lon	lat	route_numbers
721	Sokolnicheskaya	Ф-ка Большевичка - Комсомольская пл.	37.65281759	55.77301874	А122
722	Sokolnicheskaya	Ф-ка Большевичка - Комсомольская пл.	37.65237648	55.77310994	А122
723	Sokolnicheskaya	Метро Красные ворота	37.65090969	55.76955363	А122
724	Sokolnicheskaya	Пл. Земляной Вал	37.65584004	55.76472295	А122
725	Sokolnicheskaya	Ин-т Глазных болезней	37.65316934	55.76650897	А122
726	Sokolnicheskaya	Ильинские Ворота	37.63290904	55.75735511	А122
727	Sokolnicheskaya	Армянский пер.	37.64049029	55.75843886	А122
728	Sokolnicheskaya	Покровские Ворота	37.64696519	55.75934977	А122
729	Sokolnicheskaya	Лялин пер.	37.65197511	55.76184261	А122
730	Sokolnicheskaya	Пл. Цезаря Куникова	37.65478791	55.76328541	А122
731	Sokolnicheskaya	Метро Лубянка	37.6315085259	55.7606052825	А122
732	Sokolnicheskaya	Мясницкая ул.	37.64377154	55.76815464	А122
733	Sokolnicheskaya	Метро Чистые пруды	37.6366843	55.76479104	А122
734	Sokolnicheskaya	Птичий рынок	37.82787329	55.65685451	А1221к
735	Sokolnicheskaya	Садовод	37.83335504	55.65710441	А1221к
736	Sokolnicheskaya	Садовод	37.83484013	55.65690127	А1221к
737	Sokolnicheskaya	Птичий рынок	37.8264789727	55.6571725242	А1221к
738	Sokolnicheskaya	З-д Хроматограф	37.8186157	55.65730643	А1221к
739	Sokolnicheskaya	З-д Хроматограф	37.8183284509	55.6570418956	А1221к
740	Sokolnicheskaya	Салтыковская ул., 4	37.86680184	55.72087485	А1225к
741	Sokolnicheskaya	Салтыковская ул., 4	37.86595291	55.72119907	А1225к
742	Sokolnicheskaya	Ветлужская ул.	37.86034377	55.72240386	А1225к
743	Sokolnicheskaya	Ветлужская ул.	37.86009615	55.72295071	А1225к
744	Sokolnicheskaya	Оранжерейная ул.	37.87435233	55.71806999	А1225к
745	Sokolnicheskaya	Оранжерейная ул.	37.87345524	55.71914171	А1225к
746	Sokolnicheskaya	Парк у Святого озера	37.87735209	55.71467585	А1225к
747	Sokolnicheskaya	МФЦ Некрасовка	37.93131581	55.70761371	А1225к
748	Sokolnicheskaya	Рождественская ул., 29	37.92879189	55.70703133	А1225к
749	Sokolnicheskaya	Суздальская ул.	37.84717778	55.73197692	А1225к
750	Sokolnicheskaya	Суздальская ул.	37.84746536	55.73244059	А1225к
751	Sokolnicheskaya	Торговый центр на Суздальской	37.84621806	55.73911864	А1225к
752	Sokolnicheskaya	Суздальская ул., 18	37.84722076	55.74102512	А1225к
753	Sokolnicheskaya	Суздальская ул., 20	37.85092343	55.74346155	А1225к
754	Sokolnicheskaya	Суздальская ул., 24	37.85715195	55.74350813	А1225к
755	Sokolnicheskaya	Метро Новокосино	37.8610787172	55.7438458047	А1225к
756	Sokolnicheskaya	Торговый центр на Суздальской	37.84622488	55.73835012	А1225к
757	Sokolnicheskaya	Суздальская ул., 18	37.84786695	55.74140396	А1225к
758	Sokolnicheskaya	Суздальская ул., 20	37.85207118	55.74320625	А1225к
759	Sokolnicheskaya	Суздальская ул., 24	37.85773343	55.74328441	А1225к
760	Sokolnicheskaya	Метро Новокосино	37.8609108105	55.743631912	А1225к
761	Sokolnicheskaya	Ул. Николая Старостина, 5	37.8505202903	55.7310017089	А1225к
762	Sokolnicheskaya	Ул. Николая Старостина, 5	37.84893257	55.73127214	А1225к
763	Sokolnicheskaya	Ул. Николая Старостина	37.85310038	55.73112051	А1225к
764	Sokolnicheskaya	3-й мкр. Новокосина	37.86007302	55.73059174	А1225к
765	Sokolnicheskaya	4-й мкр. Кожухова	37.89920965	55.71560811	А1225к
766	Sokolnicheskaya	Святоозерская ул.	37.89855111	55.71293603	А1225к
767	Sokolnicheskaya	11-й км.	37.83088114	55.68465812	А1226к
768	Sokolnicheskaya	9-й км.	37.83208336	55.70346678	А1226к
769	Sokolnicheskaya	9-й км.	37.83328725	55.70354911	А1226к
770	Sokolnicheskaya	7-й км.	37.83980149	55.72181194	А1226к
771	Sokolnicheskaya	7-й км.	37.83897278	55.72199094	А1226к
772	Sokolnicheskaya	Городецкая ул., 12	37.86772471	55.73947993	А1227к
773	Sokolnicheskaya	Городецкая ул.	37.86667957	55.74115327	А1227к
774	Sokolnicheskaya	Метро Некрасовка	37.92885276	55.70274408	А1227к
775	Sokolnicheskaya	ул. Татьяны Макаровой	37.88607173	55.71205841	А1227к
776	Sokolnicheskaya	Метро Лухмановская (запад. вестибюль)	37.89690486	55.70991974	А1227к
777	Sokolnicheskaya	Метро Новокосино	37.86643155	55.74458814	А1227к
778	Sokolnicheskaya	3-й мкр. Новокосина	37.86161043	55.73127336	А1227к
779	Sokolnicheskaya	Поликлиника № 66	37.86407784	55.73510857	А1227к
780	Sokolnicheskaya	Салтыковская ул., 7	37.86222335	55.7333465	А1227к
781	Sokolnicheskaya	Лицей	37.86530368	55.73637323	А1227к
782	Sokolnicheskaya	Лицей	37.86677105	55.73685436	А1227к
783	Sokolnicheskaya	Поликлиника № 66	37.86330904	55.73482798	А1227к
784	Sokolnicheskaya	Салтыковская ул., 7	37.86300932	55.73395261	А1227к
785	Sokolnicheskaya	Салтыковская ул., 41	37.87984186	55.74309397	А1227к
786	Sokolnicheskaya	Салтыковская ул., 33	37.87533541	55.73989147	А1227к
787	Sokolnicheskaya	МФЦ Новокосино	37.87015491	55.73822997	А1227к
788	Sokolnicheskaya	Святоозерская ул., 2	37.88113658	55.71368682	А1227к
789	Sokolnicheskaya	43-й кв. Марьинского Парка	37.75975414	55.66753043	А1228к
790	Sokolnicheskaya	43-й кв. Марьинского Парка	37.75920083	55.66761915	А1228к
791	Sokolnicheskaya	Краснодонская ул.	37.7530442313	55.6665032009	А1228к
792	Sokolnicheskaya	Ул. Верхн. Поля, 37	37.76250705	55.66850831	А1228к
793	Sokolnicheskaya	Братеевская ул., 21	37.75082167	55.63303725	А1228к
794	Sokolnicheskaya	Новороссийская ул.	37.76107891	55.67123739	А1228к
795	Sokolnicheskaya	Торговый центр	37.76039504	55.62274196	А1228к
796	Sokolnicheskaya	Братеевская ул., 21	37.75028794	55.63282715	А1228к
797	Sokolnicheskaya	Новороссийская ул.	37.76119587	55.67150222	А1228к
798	Sokolnicheskaya	Спортивная школа	37.75517822	55.65419631	А1228к
799	Sokolnicheskaya	Мячковский бульв., 8	37.75243953	55.65649288	А1228к
800	Sokolnicheskaya	Мячковский бульв., 8	37.75160707	55.65682469	А1228к
801	Sokolnicheskaya	Братиславская ул., 8	37.7544604746	55.6636653054	А1228к
802	Sokolnicheskaya	Краснодонская ул.	37.7522851448	55.6658300602	А1228к
803	Sokolnicheskaya	3-й мкр. Марьинского Парка	37.75445322	55.6532938	А1228к
804	Sokolnicheskaya	Метро Марьино (южн.)	37.74438068	55.6494355	А1228к
805	Sokolnicheskaya	Поликлиника	37.7456931715	55.650897856	А1228к
806	Sokolnicheskaya	Метро Люблино	37.76277504	55.67744626	А1228к
807	Sokolnicheskaya	3-й мкр. Марьинского Парка	37.75403229	55.65286737	А1228к
808	Sokolnicheskaya	Пр. пр. № 83	37.93004631	55.68670204	А1229к
809	Sokolnicheskaya	Берёзовый лес	37.93882824	55.69254281	А1229к
810	Sokolnicheskaya	Берёзовый лес	37.93852858	55.69195444	А1229к
811	Sokolnicheskaya	11-й кв. Люберецких полей	37.94073793	55.70092435	А1229к
812	Sokolnicheskaya	Бедрино	37.94097939	55.69928693	А1229к
813	Sokolnicheskaya	Центр медицинской реабилитации	37.93938804	55.6948082	А1229к
814	Sokolnicheskaya	Центр медицинской реабилитации	37.93959642	55.69484771	А1229к
815	Sokolnicheskaya	Метро Петровско-Разумовская (пос.)	37.57569245	55.83705449	А123
816	Sokolnicheskaya	Платф. Петровско-Разумовская	37.56821557	55.8406967	А123
817	Sokolnicheskaya	Платф. Петровско-Разумовская	37.56904674	55.83983429	А123
818	Sokolnicheskaya	Улица Линии Октябрьской Железной Дороги, 10	37.56315646	55.84366117	А123
819	Sokolnicheskaya	Улица Линии Октябрьской Железной Дороги, 10	37.56454225	55.84311322	А123
820	Sokolnicheskaya	3-й Лихачевский пер.	37.52188032	55.84887376	А123
821	Sokolnicheskaya	База механизации	37.52713334	55.85108758	А123
822	Sokolnicheskaya	Лихоборская наб. - Хим-тех. з-д	37.5305915	55.8527395	А123
823	Sokolnicheskaya	Автомоторная ул.	37.53651595	55.84925437	А123
824	Sokolnicheskaya	НАМИ	37.54100334	55.8464752	А123
825	Sokolnicheskaya	Автомоторная ул.	37.53602663	55.84995017	А123
826	Sokolnicheskaya	Лихоборская наб. - Хим-тех. з-д	37.53094503	55.85291772	А123
827	Sokolnicheskaya	База механизации	37.5270668	55.85127231	А123
828	Sokolnicheskaya	НАМИ	37.54056126	55.84640342	А123
829	Sokolnicheskaya	Нарвская ул. - Университет Гражданской Авиации	37.50222806	55.84379443	А123
830	Sokolnicheskaya	Детский сад	37.50334068	55.84091104	А123
831	Sokolnicheskaya	Диспансер	37.50566731	55.83733611	А123
832	Sokolnicheskaya	Детский сад	37.50345789	55.84200552	А123
833	Sokolnicheskaya	Метро Петровско-Разумовская (к/ст, выс.)	37.57405866	55.83667518	А123
834	Sokolnicheskaya	Кадетский корпус полиции	37.54363761	55.84249732	А123
835	Sokolnicheskaya	4-й Новомихалковский пр. - Поликлиника № 159	37.54506468	55.84075235	А123
836	Sokolnicheskaya	Кадетский корпус полиции	37.54341964	55.84320609	А123
837	Sokolnicheskaya	4-й Новомихалковский пр. - Поликлиника № 159	37.54492783	55.84051185	А123
838	Sokolnicheskaya	Диспансер	37.50611432	55.83722166	А123
839	Sokolnicheskaya	Электромеханический колледж	37.51312248	55.83772474	А123
840	Sokolnicheskaya	Ф-ка им. Петра Алексеева	37.51644356	55.8395005	А123
841	Sokolnicheskaya	МЦК Коптево	37.51935117	55.84121915	А123
842	Sokolnicheskaya	МЦК Коптево	37.51813253	55.84121009	А123
843	Sokolnicheskaya	Ф-ка им. Петра Алексеева	37.51580279	55.83910127	А123
844	Sokolnicheskaya	Электромеханический колледж	37.51182132	55.83778569	А123
845	Sokolnicheskaya	Онежская ул. - Колледж	37.52181196	55.84540799	А123
846	Sokolnicheskaya	3-й Лихачевский пер.	37.52091766	55.84831504	А123
847	Sokolnicheskaya	Онежская ул. - Колледж	37.52157813	55.84409988	А123
848	Sokolnicheskaya	Ст. аэрации	37.93666225	55.68695965	А1230к
849	Sokolnicheskaya	Бетонный з-д	37.93885878	55.69063612	А1230к
850	Sokolnicheskaya	Бетонный з-д	37.93823462	55.68994185	А1230к
851	Sokolnicheskaya	Ст. аэрации	37.93586324	55.68710787	А1230к
852	Sokolnicheskaya	2-я Вольская ул.	37.91511725	55.6843541	А1230к
853	Sokolnicheskaya	Некрасовка	37.9234856173	55.6864889675	А1230к
854	Sokolnicheskaya	Новомарьинская ул.	37.7729293	55.66269068	А1230к
855	Sokolnicheskaya	Новомарьинская ул.	37.77410497	55.66171712	А1230к
856	Sokolnicheskaya	Метро Люблино	37.76364586	55.67648786	А1230к
857	Sokolnicheskaya	Ул. Недорубова	37.93719743	55.7048964	А1232к
858	Sokolnicheskaya	Зенинское ш.	37.94179108	55.70439006	А1232к
859	Sokolnicheskaya	Бабушкинский парк	37.682398226	55.8648126107	А124
860	Sokolnicheskaya	Ст. Лосиноостровская	37.68195311	55.86386381	А124
861	Sokolnicheskaya	Киноконцертный зал Орион	37.67816482	55.86686897	А124
862	Sokolnicheskaya	МФЦ Южное Медведково	37.63844189	55.87159181	А124
863	Sokolnicheskaya	К/т Полярный	37.6374933	55.87469588	А124
864	Sokolnicheskaya	Ул. Молодцова	37.63666446	55.87749631	А124
865	Sokolnicheskaya	Ул. Молодцова	37.63621215	55.87737411	А124
866	Sokolnicheskaya	К/т Полярный	37.6373336	55.8737581	А124
867	Sokolnicheskaya	МФЦ Южное Медведково	37.63783552	55.87184217	А124
868	Sokolnicheskaya	Станция Лосиноостровская	37.68305103	55.86420442	А124
869	Sokolnicheskaya	Метро Бабушкинская	37.66317314	55.8697457	А124
870	Sokolnicheskaya	Метро Бабушкинская	37.66312277	55.87003565	А124
871	Sokolnicheskaya	Ул. Бестужевых - Театр МЕЛ	37.59783306	55.86628136	А124
872	Sokolnicheskaya	Северный бульв., 1	37.60026151	55.86574419	А124
873	Sokolnicheskaya	Метро Отрадное	37.60422526	55.86444104	А124
874	Sokolnicheskaya	Микрорайон 4 Д Отрадного	37.60211365	55.86019783	А124
875	Sokolnicheskaya	Метро Отрадное	37.60469797	55.86284464	А124
876	Sokolnicheskaya	Метро Отрадное	37.60464469	55.86409874	А124
877	Sokolnicheskaya	Ясный пр.	37.6206921	55.87537279	А124
878	Sokolnicheskaya	Ясный пр., 11	37.62428396	55.87403505	А124
879	Sokolnicheskaya	Продмаг	37.6295558	55.87290544	А124
880	Sokolnicheskaya	Пр. Дежнева, 32	37.63159479	55.87155666	А124
881	Sokolnicheskaya	Продмаг	37.62839788	55.8734437	А124
882	Sokolnicheskaya	Ясный пр., 11	37.62310071	55.87446606	А124
883	Sokolnicheskaya	Ул. Молодцова, 17	37.63172548	55.87917077	А124
884	Sokolnicheskaya	З-д мостовых конструкций	37.62694428	55.87967031	А124
885	Sokolnicheskaya	Ясный пр., 32	37.61916132	55.87808579	А124
886	Sokolnicheskaya	Ясный пр.	37.61948217955237	55.87734112501118	А124
887	Sokolnicheskaya	Ясный пр., 32	37.61945945	55.87876946	А124
888	Sokolnicheskaya	З-д мостовых конструкций	37.62664992	55.87913736	А124
889	Sokolnicheskaya	Ул. Молодцова, 17	37.63272136	55.8784898	А124
890	Sokolnicheskaya	Дом творчества	37.61265601	55.86930895	А124
891	Sokolnicheskaya	Школа	37.60889896	55.87136318	А124
892	Sokolnicheskaya	Ул. Бестужевых, 13	37.60326425	55.87011061	А124
893	Sokolnicheskaya	Ул. Бестужевых	37.5963304397	55.867996083	А124
894	Sokolnicheskaya	Метро Отрадное	37.60396228	55.86268604	А124
895	Sokolnicheskaya	Мкр. 4 Д Отрадного (к/ст)	37.60078828	55.85991764	А124
896	Sokolnicheskaya	Бабушкинский парк	37.68078132	55.86581484	А124
897	Sokolnicheskaya	Варшавское ш., 261	37.579879265	55.5286061286	А1246к
898	Sokolnicheskaya	Варшавское ш., 261	37.58062395	55.52877919	А1246к
899	Sokolnicheskaya	Железнодорожная ул.	37.57118188	55.50049494	А1248к
900	Sokolnicheskaya	Захарьинские дворики	37.57221409	55.50401074	А1248к
901	Sokolnicheskaya	Захарьинские дворики	37.57357484	55.50438658	А1248к
902	Sokolnicheskaya	Ул. Молостовых (пос.)	37.82722438	55.75327706	А125
903	Sokolnicheskaya	Федеративный просп., 33	37.82441929	55.75349177	А125
904	Sokolnicheskaya	Ул. Молостовых (выс.)	37.82728261	55.75309952	А125
905	Sokolnicheskaya	Федеративный просп., 33	37.82383792	55.75375002	А125
906	Sokolnicheskaya	Свободный просп.	37.81720901	55.75473652	А125
907	Sokolnicheskaya	Больница имени Мухина	37.81315107	55.75529819	А125
908	Sokolnicheskaya	Мартеновская ул.	37.80629023	55.75624733	А125
909	Sokolnicheskaya	Мартеновская ул.	37.80725337	55.75587419	А125
910	Sokolnicheskaya	Больница имени Мухина	37.81504181	55.75475185	А125
911	Sokolnicheskaya	Просп. Буденного	37.74300859	55.75673255	А125
912	Sokolnicheskaya	Ул. Буракова	37.73800856	55.75570348	А125
913	Sokolnicheskaya	Д/к Компрессор	37.72391649	55.75297595	А125
914	Sokolnicheskaya	Д/к Компрессор	37.72472136	55.75284769	А125
915	Sokolnicheskaya	Трамвайно-ремонтный з-д	37.67846936	55.75217107	А125
916	Sokolnicheskaya	Музей им. Андрея Рублева	37.6707795287	55.747302554	А125
917	Sokolnicheskaya	Д/к Серп и Молот	37.67586956	55.74867802	А125
918	Sokolnicheskaya	Библиотека им. Грина	37.68202087	55.75533016	А125
919	Sokolnicheskaya	Красноказарменная пл.	37.68539076	55.75778961	А125
920	Sokolnicheskaya	Самокатная ул.	37.68310384	55.75611204	А125
921	Sokolnicheskaya	Библиотека им. Грина	37.68150409	55.75533822	А125
922	Sokolnicheskaya	Трамвайно-ремонтный з-д	37.67850245	55.7527063	А125
923	Sokolnicheskaya	Д/к Серп и Молот	37.67572408	55.74899484	А125
924	Sokolnicheskaya	Музей им. Андрея Рублева	37.67040262	55.74739865	А125
925	Sokolnicheskaya	Красноказарменная пл.	37.68518531	55.7579441	А125
926	Sokolnicheskaya	Самокатная ул.	37.68289107	55.75630958	А125
927	Sokolnicheskaya	5-я Парковая ул.	37.78891084	55.80980805	А1251к
928	Sokolnicheskaya	Алтайская ул., 26	37.82401026	55.82043728	А1251к
929	Sokolnicheskaya	Поликлиника № 191	37.81643436	55.82028076	А1251к
930	Sokolnicheskaya	Гольяновский пруд	37.8098834	55.82011929	А1251к
931	Sokolnicheskaya	Алтайская ул., 6	37.80433114	55.81997621	А1251к
932	Sokolnicheskaya	Уральская ул.	37.79920494	55.81988781	А1251к
933	Sokolnicheskaya	Алтайская ул., 6	37.80576282	55.81986124	А1251к
934	Sokolnicheskaya	Гольяновский пруд	37.8109781	55.8199505	А1251к
935	Sokolnicheskaya	Поликлиника № 191	37.81939081	55.82011646	А1251к
936	Sokolnicheskaya	Алтайская ул., 26	37.8245273	55.82027674	А1251к
937	Sokolnicheskaya	Уральская ул.	37.80144601	55.81972628	А1251к
938	Sokolnicheskaya	5-я Парковая ул.	37.7871263	55.81003305	А1251к
939	Sokolnicheskaya	Сиреневый сад	37.76433166	55.80528901	А1251к
940	Sokolnicheskaya	Восточный вокзал	37.74964193	55.80206241	А1251к
941	Sokolnicheskaya	Восточный вокзал	37.75179502	55.80215421	А1251к
942	Sokolnicheskaya	Монтажная ул.	37.77483927912678	55.808539325239266	А1251к
943	Sokolnicheskaya	Калошино	37.77023226	55.80691981	А1251к
944	Sokolnicheskaya	3-я Парковая ул.	37.78398802	55.80996747	А1251к
945	Sokolnicheskaya	3-я Парковая ул.	37.78384118	55.80964784	А1251к
946	Sokolnicheskaya	37-й квартал Измайлова	37.75854367	55.80378443	А1251к
947	Sokolnicheskaya	Метро Черкизовская	37.7447977	55.80127436	А1251к
948	Sokolnicheskaya	37-й квартал Измайлова	37.75783557	55.804173	А1251к
949	Sokolnicheskaya	Метро Черкизовская	37.74527226	55.80097685	А1251к
950	Sokolnicheskaya	Сиреневый сад	37.76185647	55.80529262	А1251к
951	Sokolnicheskaya	Калошино	37.76940256	55.80705579	А1251к
952	Sokolnicheskaya	Метро Щелковская	37.79622909	55.81041084	А1251к
953	Sokolnicheskaya	Гарнизон Остафьево	37.53366219	55.50832971	А1255к
954	Sokolnicheskaya	Гарнизон Остафьево	37.53596743	55.50817347	А1255к
955	Sokolnicheskaya	Никольское	37.54376319	55.50934084	А1255к
956	Sokolnicheskaya	Никольское	37.54424809	55.50937744	А1255к
957	Sokolnicheskaya	МЦД Щербинка	37.55986026	55.50878532	А1255к
958	Sokolnicheskaya	Ф-ка им. 1 Мая	37.50321021	55.48991705	А1255к
959	Sokolnicheskaya	Аэропорт Остафьево	37.5177512	55.50256446	А1255к
960	Sokolnicheskaya	Аэропорт Остафьево	37.51984408	55.50352479	А1255к
961	Sokolnicheskaya	Музей-усадьба Остафьево	37.5035402	55.49423697	А1255к
962	Sokolnicheskaya	Остафьево	37.50948928	55.49810164	А1255к
963	Sokolnicheskaya	Остафьево	37.51011679	55.49831169	А1255к
964	Sokolnicheskaya	Музей-усадьба Остафьево	37.50452256	55.49311866	А1255к
965	Sokolnicheskaya	Остафьевская ул. (пос.)	37.51747686	55.52697194	А1255к
966	Sokolnicheskaya	Поворот на Щиброво	37.53579687	55.51751954	А1255к
967	Sokolnicheskaya	Поворот на Щиброво	37.53614326	55.5168942	А1255к
968	Sokolnicheskaya	МЦД Щербинка	37.56144479	55.51060764	А1255к
969	Sokolnicheskaya	Остафьевская ул. (выс.)	37.51758041	55.52711069	А1255к
970	Sokolnicheskaya	Южнобутовская ул.	37.51701313	55.53317697	А1255к
971	Sokolnicheskaya	Бунинская ал.	37.51982556	55.53008755	А1255к
972	Sokolnicheskaya	Бунинская ал.	37.51951064	55.53004016	А1255к
973	Sokolnicheskaya	Метро Бунинская аллея	37.51399285	55.53757874	А1255к
974	Sokolnicheskaya	Метро Бунинская аллея	37.51441271	55.53880144	А1255к
975	Sokolnicheskaya	5-й мкр. Южного Бутова	37.5153766	55.53540766	А1255к
976	Sokolnicheskaya	Южнобутовская ул.	37.5165599	55.5343277	А1255к
977	Sokolnicheskaya	Сады	37.51953364	55.45014296	А1256к
978	Sokolnicheskaya	Сады	37.52052801	55.44982782	А1256к
979	Sokolnicheskaya	Комбинат твёрдых сплавов	37.60324365	55.79588193	А126
980	Sokolnicheskaya	1-й Стрелецкий пер.	37.6088051	55.79609721	А126
981	Sokolnicheskaya	Стрелецкая ул.	37.59980657	55.79563824	А126
982	Sokolnicheskaya	Октябрьская ул.	37.61322506	55.79623015	А126
983	Sokolnicheskaya	Ул. Сущевский Вал - Больница	37.60041436	55.79312083	А126
984	Sokolnicheskaya	Ул. Яблочкова, 45	37.57713545	55.82953477	А126
985	Sokolnicheskaya	Метро Марьина Роща - Театр Сатирикон	37.61622948	55.79690474	А126
986	Sokolnicheskaya	Метро Фонвизинская (северный вестибюль)	37.58596371	55.82417128	А126
987	Sokolnicheskaya	Ул. Милашенкова, 13	37.58340965	55.82584597	А126
988	Sokolnicheskaya	Управа района Бутырский	37.58131026	55.82682973	А126
989	Sokolnicheskaya	Ул. Милашенкова, 13	37.58344227	55.82545734	А126
990	Sokolnicheskaya	Метро Фонвизинская (северный вестибюль)	37.58614187	55.82380054	А126
991	Sokolnicheskaya	Управа района Бутырский	37.58077289	55.82764571	А126
992	Sokolnicheskaya	Метро Фонвизинская	37.58867695	55.82218226	А126
993	Sokolnicheskaya	Метро Фонвизинская	37.58882720259748	55.82238053626731	А126
994	Sokolnicheskaya	Новосущевская ул.	37.60337594	55.79289095	А126
995	Sokolnicheskaya	Метро Марьина Роща	37.61437242	55.79343299	А126
996	Sokolnicheskaya	Ул. Образцова	37.60736661	55.79313758	А126
997	Sokolnicheskaya	Метро Новогиреево	37.81735159	55.75278265	А1263к
998	Sokolnicheskaya	Ул. Петра Алексеева	37.42827191	55.7201546	А1265к
999	Sokolnicheskaya	Метро Парк Победы	37.51904937	55.73620401	А1265к
1000	Sokolnicheskaya	Парк Победы	37.49393446	55.73191288	А1265к
1001	Sokolnicheskaya	Поклонная Гора	37.50634387	55.73418788	А1265к
1002	Sokolnicheskaya	Поклонная гора	37.50490141	55.73435339	А1265к
1003	Sokolnicheskaya	Парк Победы	37.49505901	55.7325472	А1265к
1004	Sokolnicheskaya	Метро Котельники	37.85581108	55.67683815	А1266к
1005	Sokolnicheskaya	Молодогвардейская ул.	37.41210979	55.73264299	А127
1006	Sokolnicheskaya	Рублево	37.3554643622	55.7861215054	А127
1007	Sokolnicheskaya	Метро Рассказовка	37.33664602	55.63413776	А128
1008	Sokolnicheskaya	Мякинино (выс., пос.)	37.37425242	55.80393368	А129
1009	Sokolnicheskaya	Черепково	37.3832414	55.76383631	А129
1010	Sokolnicheskaya	Черепково	37.38276314	55.76352583	А129
1011	Sokolnicheskaya	Рублево	37.35612604	55.78701533	А129
1012	Sokolnicheskaya	Рублево	37.3554273975	55.7874334788	А129
1013	Sokolnicheskaya	Ул. Василия Ботылева	37.35685689	55.79132532	А129
1014	Sokolnicheskaya	Ул. Василия Ботылева	37.3564179	55.79119374	А129
1015	Sokolnicheskaya	Рублево	37.35500145	55.78681768	А129
1016	Sokolnicheskaya	Советская ул.	37.3584677	55.78196425	А129
1017	Sokolnicheskaya	Советская ул.	37.3588917	55.78187984	А129
1018	Sokolnicheskaya	МКАД	37.37375034	55.76804834	А129
1019	Sokolnicheskaya	ЦКБ	37.3953001959	55.7580900257	А129
1020	Sokolnicheskaya	ЦКБ	37.39591586	55.75710953	А129
1021	Sokolnicheskaya	МКАД	37.37439864	55.76745745	А129
1022	Sokolnicheskaya	Осенний бульв.	37.40918034	55.75337822	А129
1023	Sokolnicheskaya	Дом быта	37.4080859	55.76181782	А129
1024	Sokolnicheskaya	Метро Крылатское	37.40849443	55.75865591	А129
1025	Sokolnicheskaya	Метро Крылатское	37.40881403	55.75606111	А129
1026	Sokolnicheskaya	Новочеремушкинская ул.	37.56987636	55.67533665	А130
1027	Sokolnicheskaya	К/т Тбилиси	37.5686638	55.67253799	А130
1028	Sokolnicheskaya	23-й кв. Новых Черемушек	37.56529301	55.66938355	А130
1029	Sokolnicheskaya	23-й кв. Новых Черемушек	37.56637159	55.6692933	А130
1030	Sokolnicheskaya	К/т Тбилиси	37.56942236	55.67214322	А130
1031	Sokolnicheskaya	23-й кв. Новых Черемушек	37.56505791	55.66915551	А130
1032	Sokolnicheskaya	Минская ул.	37.48026633	55.74252574	А130
1033	Sokolnicheskaya	Ул. Барклая	37.49428666	55.7479808	А130
1034	Sokolnicheskaya	Парк Фили	37.49352776	55.75103338	А130
1035	Sokolnicheskaya	Парк Фили	37.49289068	55.75138776	А130
1036	Sokolnicheskaya	К/т Слава	37.77033936	55.76295117	А131
1037	Sokolnicheskaya	Метро Партизанская	37.74993978	55.78847645	А131
1038	Sokolnicheskaya	Главная ал.	37.7626867	55.77697737	А131
1039	Sokolnicheskaya	Детский городок	37.75767325	55.77684944	А131
1040	Sokolnicheskaya	Измайловский парк	37.74798803	55.77659044	А131
1041	Sokolnicheskaya	Измайловский парк	37.74899299	55.77649564	А131
1042	Sokolnicheskaya	Детский городок	37.75729234	55.77671297	А131
1043	Sokolnicheskaya	Главная ал.	37.76394322	55.77685953	А131
1044	Sokolnicheskaya	Мост Окружной ж.д.	37.74623876	55.78225064	А131
1045	Sokolnicheskaya	1-я ул. Измайловского Зверинца	37.74685683	55.78048173	А131
1046	Sokolnicheskaya	1-я ул. Измайловского Зверинца	37.7465815	55.7796856	А131
1047	Sokolnicheskaya	Зеленый просп.	37.77961005	55.75062621	А131
1048	Sokolnicheskaya	Дворец творчества молодежи	37.77698679	55.75495024	А131
1049	Sokolnicheskaya	Ул. Металлургов	37.77569057	55.75692547	А131
1050	Sokolnicheskaya	Спортклуб Луч	37.77376065	55.7601812	А131
1051	Sokolnicheskaya	К/т Слава	37.7724367	55.76150016	А131
1052	Sokolnicheskaya	Спортклуб Луч	37.77369696	55.75948546	А131
1053	Sokolnicheskaya	Ул. Металлургов	37.7753731	55.75674346	А131
1054	Sokolnicheskaya	Дворец творчества молодежи	37.77692313	55.7542742	А131
1055	Sokolnicheskaya	Ул. 8-го Марта	37.54915017	55.80622791	А132
1056	Sokolnicheskaya	Петровско-Разумовская ал.	37.55999214	55.79554528	А132
1057	Sokolnicheskaya	МЦД Гражданская	37.55331127	55.80258456	А132
1058	Sokolnicheskaya	МЦД Гражданская	37.55486329	55.80159661	А132
1059	Sokolnicheskaya	Стар. Петровско-Разумовский пр.	37.55723381	55.79905056	А132
1060	Sokolnicheskaya	Стар. Петровско-Разумовский пр.	37.55715159	55.79955144	А132
1061	Sokolnicheskaya	Ул. 8-го Марта	37.54899969	55.80610486	А132
1062	Sokolnicheskaya	Свободный просп.	37.81422392	55.74484875	А133
1063	Sokolnicheskaya	Метро Рязанский просп.	37.79300757	55.71713847	А133
1064	Sokolnicheskaya	Метро Рязанский просп.	37.79536765	55.71706695	А133
1065	Sokolnicheskaya	Ул. Паперника, 17	37.79008096	55.72099377	А133
1066	Sokolnicheskaya	Театр Чихачева	37.78508655	55.71925996	А133
1067	Sokolnicheskaya	Ул. Паперника, 17	37.79103982	55.72088453	А133
1068	Sokolnicheskaya	Театр Чихачева	37.78602897	55.71826379	А133
